context_id,context_length,true_p,context_ones,model_p_next_1,bayes_p_next_1
675,58,0.1595628261566162,12,0.21762455999851227,0.21666666666666667
676,11,0.18776679039001465,0,0.033902037888765335,0.07692307692307693
677,33,0.10217505693435669,2,0.06537404656410217,0.08571428571428572
678,124,0.04834538698196411,8,0.06827142834663391,0.07142857142857142
679,143,0.10301047563552856,14,0.09700561314821243,0.10344827586206896
680,66,0.2101503610610962,18,0.2885780930519104,0.27941176470588236
681,93,0.23554402589797974,24,0.2734854519367218,0.2631578947368421
682,77,0.9476156830787659,73,0.9403985738754272,0.9367088607594937
683,109,0.9812229871749878,107,0.9632694721221924,0.972972972972973
684,190,0.27975016832351685,55,0.3052957057952881,0.2916666666666667
685,166,0.6123978495597839,106,0.6384687423706055,0.6369047619047619
686,94,0.5422223210334778,54,0.5737215876579285,0.5729166666666666
687,45,0.8503034710884094,35,0.7704166173934937,0.7659574468085106
688,165,0.2987441420555115,47,0.300732284784317,0.2874251497005988
689,92,0.47221726179122925,37,0.4063040614128113,0.40425531914893614
690,15,0.6725863218307495,10,0.6668837666511536,0.6470588235294118
691,108,0.9931236505508423,108,0.9666846394538879,0.990909090909091
692,247,0.8173053860664368,197,0.7868839502334595,0.7951807228915663
693,33,0.8687486052513123,27,0.8058041930198669,0.8
694,27,0.17396622896194458,6,0.2348272055387497,0.2413793103448276
695,101,0.5602511167526245,66,0.6536756753921509,0.6504854368932039
696,164,0.08818280696868896,19,0.11498165875673294,0.12048192771084337
697,251,0.41728776693344116,116,0.46131643652915955,0.4624505928853755
698,24,0.3838196396827698,13,0.5394075512886047,0.5384615384615384
699,185,0.541455090045929,109,0.5892314910888672,0.5882352941176471
700,193,0.6609275937080383,137,0.7082260847091675,0.7076923076923077
701,175,0.7990617752075195,128,0.7279259562492371,0.7288135593220338
702,102,0.7732363343238831,78,0.7586393356323242,0.7596153846153846
703,36,0.8686981201171875,34,0.9370332360267639,0.9210526315789473
704,174,0.9542642831802368,162,0.9235870838165283,0.9261363636363636
705,157,0.6140445470809937,86,0.5435160398483276,0.5471698113207547
706,156,0.34287720918655396,62,0.4035150110721588,0.3987341772151899
707,140,0.7446011304855347,100,0.7132022380828857,0.7112676056338029
708,143,0.2685459852218628,45,0.32948946952819824,0.31724137931034485
709,108,0.9150209426879883,101,0.9278815984725952,0.9272727272727272
710,108,0.7068278789520264,80,0.7362816333770752,0.7363636363636363
711,74,0.7332050800323486,49,0.6624059081077576,0.6578947368421053
712,45,0.11370474100112915,4,0.08858878910541534,0.10638297872340426
713,119,0.10219073295593262,14,0.1168544739484787,0.12396694214876033
714,66,0.7557782530784607,49,0.7377855181694031,0.7352941176470589
715,249,0.4136163592338562,101,0.4093931019306183,0.4063745019920319
716,241,0.8974737524986267,220,0.9039462804794312,0.9094650205761317
717,23,0.9716278910636902,23,0.9666845202445984,0.96
718,130,0.09793174266815186,9,0.07190276682376862,0.07575757575757576
719,194,0.2427738904953003,50,0.2731381356716156,0.2602040816326531
720,202,0.5541545748710632,115,0.5682876706123352,0.5686274509803921
721,110,0.6803129315376282,77,0.699045717716217,0.6964285714285714
722,200,0.7894018292427063,162,0.7982177138328552,0.806930693069307
723,5,0.6546397805213928,4,0.789082944393158,0.7142857142857143
724,47,0.08890920877456665,2,0.05337456613779068,0.061224489795918366
725,243,0.9542176723480225,233,0.9496011734008789,0.9551020408163265
726,225,0.5413610339164734,121,0.5333146452903748,0.5374449339207048
727,17,0.757610559463501,12,0.7045472860336304,0.6842105263157895
728,93,0.49224853515625,45,0.4817405343055725,0.4842105263157895
729,205,0.25898802280426025,66,0.3320567011833191,0.32367149758454106
730,200,0.020704269409179688,6,0.0463758148252964,0.034653465346534656
731,158,0.41622573137283325,62,0.3991171419620514,0.39375
732,2,0.19655203819274902,1,0.49735790491104126,0.5
733,64,0.7774642109870911,43,0.6720226407051086,0.6666666666666666
734,158,0.16870075464248657,25,0.16174225509166718,0.1625
735,12,0.6028734445571899,7,0.5805901288986206,0.5714285714285714
736,108,0.18000894784927368,13,0.11972213536500931,0.12727272727272726
737,195,0.5712310075759888,110,0.5628153681755066,0.5634517766497462
738,109,0.7849689722061157,85,0.77097487449646,0.7747747747747747
739,193,0.04833728075027466,5,0.04432865232229233,0.03076923076923077
740,64,0.3784005641937256,23,0.3701164722442627,0.36363636363636365
741,48,0.1293429136276245,11,0.24250160157680511,0.24
742,56,0.260617733001709,13,0.23812741041183472,0.2413793103448276
743,116,0.35715335607528687,42,0.3725007176399231,0.3644067796610169
744,72,0.28493690490722656,22,0.32085472345352173,0.3108108108108108
745,26,0.6300452947616577,21,0.7960973381996155,0.7857142857142857
746,55,0.0399928092956543,2,0.04978666827082634,0.05263157894736842
747,187,0.33018773794174194,66,0.36439967155456543,0.3544973544973545
748,135,0.8929563164710999,127,0.9334537386894226,0.9343065693430657
749,154,0.12362509965896606,23,0.15162426233291626,0.15384615384615385
750,20,0.7881426811218262,14,0.6990460157394409,0.6818181818181818
751,18,0.8593502044677734,17,0.9370334148406982,0.9
752,46,0.4002861976623535,18,0.3965451121330261,0.3958333333333333
753,61,0.13428407907485962,7,0.11383935809135437,0.12698412698412698
754,103,0.8194316625595093,84,0.8033363223075867,0.8095238095238095
755,199,0.6963655948638916,142,0.711663007736206,0.7114427860696517
756,64,0.4830329418182373,29,0.45211535692214966,0.45454545454545453
757,240,0.10301649570465088,22,0.09113487601280212,0.09504132231404959
758,204,0.17997592687606812,51,0.26500171422958374,0.2524271844660194
759,67,0.5236765742301941,32,0.4746930003166199,0.4782608695652174
760,109,0.9854500889778137,107,0.9632694721221924,0.972972972972973
761,219,0.6808651089668274,149,0.6803101897239685,0.6787330316742082
762,182,0.07714658975601196,8,0.0542251355946064,0.04891304347826087
763,92,0.17572712898254395,19,0.20928673446178436,0.2127659574468085
764,203,0.038941800594329834,13,0.06791254132986069,0.06829268292682927
765,106,0.1222454309463501,9,0.08501557260751724,0.09259259259259259
766,130,0.22016608715057373,30,0.23659619688987732,0.23484848484848486
767,204,0.5728156566619873,124,0.6064391136169434,0.6067961165048543
768,23,0.7268201112747192,14,0.6096879839897156,0.6
769,137,0.1436537504196167,18,0.13158410787582397,0.1366906474820144
770,20,0.5499104857444763,13,0.6501674652099609,0.6363636363636364
771,251,0.4104938507080078,117,0.46403759717941284,0.466403162055336
772,13,0.5272425413131714,6,0.4607495367527008,0.4666666666666667
773,65,0.8832620978355408,58,0.881222128868103,0.8805970149253731
774,226,0.73814857006073,154,0.6813275218009949,0.6798245614035088
775,174,0.44114601612091064,70,0.4064159095287323,0.4034090909090909
776,107,0.5248231887817383,61,0.5666800737380981,0.5688073394495413
777,70,0.9365771412849426,65,0.9209939241409302,0.9166666666666666
778,108,0.35492175817489624,36,0.34673401713371277,0.33636363636363636
779,36,0.48155319690704346,16,0.4442368745803833,0.4473684210526316
780,249,0.5231487154960632,129,0.5135716795921326,0.5179282868525896
781,129,0.29457956552505493,32,0.26294341683387756,0.25190839694656486
782,59,0.9246684312820435,55,0.9248059988021851,0.9180327868852459
783,75,0.876688539981842,71,0.9374259114265442,0.935064935064935
784,124,0.9150413870811462,119,0.9502485394477844,0.9523809523809523
785,33,0.6071231961250305,20,0.6045616269111633,0.6
786,144,0.658679187297821,98,0.680493950843811,0.678082191780822
787,178,0.36526304483413696,70,0.3998628556728363,0.39444444444444443
788,216,0.22639858722686768,56,0.2678513824939728,0.26146788990825687
789,70,0.12378257513046265,7,0.09902697056531906,0.1111111111111111
790,10,0.9924449324607849,10,0.9666846394538879,0.9166666666666666
791,163,0.7607407569885254,137,0.8271414637565613,0.8363636363636363
792,99,0.7157118320465088,71,0.7149741053581238,0.7128712871287128
793,160,0.8939195871353149,146,0.9035439491271973,0.9074074074074074
794,71,0.6038120985031128,36,0.504298985004425,0.5068493150684932
795,135,0.7297078967094421,105,0.7691618800163269,0.7737226277372263
796,234,0.7072134613990784,166,0.7078154683113098,0.7076271186440678
797,182,0.9887912273406982,180,0.9655627012252808,0.9836956521739131
798,200,0.4861820936203003,88,0.44022199511528015,0.4405940594059406
799,80,0.49393343925476074,36,0.45016855001449585,0.45121951219512196
800,83,0.3489701747894287,34,0.41420039534568787,0.4117647058823529
801,99,0.3575809597969055,36,0.3738858103752136,0.36633663366336633
802,204,0.08675175905227661,21,0.09846799075603485,0.10679611650485436
803,102,0.7649699449539185,72,0.7045471668243408,0.7019230769230769
804,233,0.38138437271118164,80,0.35253220796585083,0.3446808510638298
805,33,0.17196333408355713,9,0.2822015583515167,0.2857142857142857
806,160,0.9066982269287109,147,0.9104117751121521,0.9135802469135802
807,121,0.42831552028656006,53,0.4384339451789856,0.43902439024390244
808,116,0.8036530613899231,90,0.767460286617279,0.7711864406779662
809,10,0.2807716727256775,5,0.49735793471336365,0.5
810,256,0.15085655450820923,31,0.11573836207389832,0.12403100775193798
811,178,0.7479920387268066,128,0.7167404294013977,0.7166666666666667
812,224,0.26970112323760986,66,0.30490124225616455,0.29646017699115046
813,146,0.9373607039451599,138,0.9362309575080872,0.9391891891891891
814,25,0.9059765338897705,24,0.950497031211853,0.9259259259259259
815,94,0.298556923866272,31,0.3434916138648987,0.3333333333333333
816,216,0.715299129486084,150,0.6938039660453796,0.6926605504587156
817,4,0.3512202501296997,2,0.49735793471336365,0.5
818,3,0.40886324644088745,0,0.033902037888765335,0.2
819,180,0.8042973875999451,130,0.7204351425170898,0.7197802197802198
820,17,0.8676073551177979,15,0.8703612685203552,0.8421052631578947
821,216,0.46580952405929565,104,0.4783192276954651,0.481651376146789
822,136,0.5039100050926208,61,0.4488314688205719,0.4492753623188406
823,168,0.4837949872016907,82,0.48455947637557983,0.48823529411764705
824,36,0.3491936922073364,13,0.3690834641456604,0.3684210526315789
825,44,0.1356145143508911,4,0.09043613821268082,0.10869565217391304
826,239,0.8603993654251099,202,0.8317752480506897,0.8423236514522822
827,77,0.5498964190483093,39,0.5022187829017639,0.5063291139240507
828,245,0.4269382357597351,116,0.4718748927116394,0.47368421052631576
829,58,0.5297482013702393,24,0.41784992814064026,0.4166666666666667
830,39,0.8166317939758301,33,0.8327341079711914,0.8292682926829268
831,201,0.6503872275352478,125,0.6233782768249512,0.6206896551724138
832,68,0.665381133556366,43,0.6341113448143005,0.6285714285714286
833,3,0.5995876789093018,2,0.6683383584022522,0.6
834,142,0.021723568439483643,3,0.04208111763000488,0.027777777777777776
835,129,0.3807336688041687,50,0.3949142396450043,0.3893129770992366
836,25,0.8075206875801086,20,0.7890828251838684,0.7777777777777778
837,78,0.2522686719894409,22,0.2979529798030853,0.2875
838,136,0.21712368726730347,27,0.20810391008853912,0.2028985507246377
839,200,0.8477062582969666,164,0.8075053095817566,0.8168316831683168
840,210,0.8505681753158569,174,0.8156113028526306,0.8254716981132075
841,214,0.5775783061981201,115,0.5349862575531006,0.5370370370370371
842,105,0.5910720229148865,50,0.4733652174472809,0.4766355140186916
843,34,0.6732460260391235,21,0.6167393326759338,0.6111111111111112
844,80,0.017511487007141113,0,0.033902037888765335,0.012195121951219513
845,140,0.0008175969123840332,0,0.03390207886695862,0.007042253521126761
846,41,0.5697310566902161,25,0.608452558517456,0.6046511627906976
847,225,0.07091712951660156,16,0.07339226454496384,0.07488986784140969
848,182,0.43945109844207764,91,0.49735796451568604,0.5
849,184,0.6280092000961304,109,0.5901423692703247,0.5913978494623656
850,179,0.37956470251083374,60,0.3484300971031189,0.3370165745856354
851,49,0.9872890114784241,49,0.9666846394538879,0.9803921568627451
852,176,0.6853097081184387,118,0.6706256866455078,0.6685393258426966
853,75,0.15980565547943115,16,0.21700142323970795,0.22077922077922077
854,104,0.13481104373931885,12,0.11449361592531204,0.12264150943396226
855,79,0.6850997805595398,49,0.619468092918396,0.6172839506172839
856,78,0.411598265171051,33,0.42603757977485657,0.425
857,196,0.8018855452537537,170,0.8543724417686462,0.8636363636363636
858,90,0.6373860836029053,51,0.5630964636802673,0.5652173913043478
859,15,0.1558094620704651,1,0.06990918517112732,0.11764705882352941
860,107,0.35787081718444824,39,0.37463587522506714,0.3669724770642202
861,68,0.6179518103599548,44,0.6489753723144531,0.6428571428571429
862,106,0.3484964966773987,36,0.35244572162628174,0.3425925925925926
863,14,0.3139275312423706,5,0.36813682317733765,0.375
864,236,0.5543837547302246,132,0.5554466843605042,0.5588235294117647
865,10,0.6732639670372009,9,0.8897085189819336,0.8333333333333334
866,133,0.818325400352478,105,0.7810526490211487,0.7851851851851852
867,210,0.7744103074073792,164,0.7719854116439819,0.7783018867924528
868,34,0.1048620343208313,5,0.1426737904548645,0.16666666666666666
869,213,0.7989030480384827,175,0.8090046644210815,0.8186046511627907
870,164,0.06423479318618774,14,0.08542375266551971,0.09036144578313253
871,222,0.6446526646614075,130,0.5854365825653076,0.5848214285714286
872,74,0.2723732590675354,16,0.22025878727436066,0.2236842105263158
873,101,0.43516021966934204,36,0.36750873923301697,0.3592233009708738
874,204,0.07556557655334473,20,0.09713676571846008,0.10194174757281553
875,23,0.3353917598724365,9,0.3981548845767975,0.4
876,256,0.8308115005493164,213,0.8212249875068665,0.8294573643410853
877,36,0.07193982601165771,1,0.04525027051568031,0.05263157894736842
878,167,0.9897063374519348,163,0.9607731103897095,0.9704142011834319
879,70,0.4896646738052368,36,0.5115137696266174,0.5138888888888888
880,16,0.7838229537010193,14,0.8624622225761414,0.8333333333333334
881,182,0.8227314352989197,146,0.7910789251327515,0.7989130434782609
882,163,0.40762466192245483,72,0.44267037510871887,0.44242424242424244
883,52,0.8036118149757385,40,0.7615790963172913,0.7592592592592593
884,59,0.2993696928024292,8,0.13620953261852264,0.14754098360655737
885,149,0.39176422357559204,69,0.4612302780151367,0.46357615894039733
886,3,0.9410855174064636,3,0.9666846394538879,0.8
887,85,0.9160007834434509,77,0.8962236046791077,0.896551724137931
888,36,0.1124151349067688,2,0.061787497252225876,0.07894736842105263
889,67,0.4375150799751282,28,0.42147502303123474,0.42028985507246375
890,167,0.7718750238418579,125,0.744111180305481,0.7455621301775148
891,71,0.3044614791870117,23,0.33811265230178833,0.3287671232876712
892,127,0.7605209350585938,101,0.7848113179206848,0.7906976744186046
893,163,0.9483565092086792,155,0.9429792761802673,0.9454545454545454
894,137,0.41866666078567505,52,0.38788434863090515,0.381294964028777
895,151,0.11679208278656006,14,0.09210731834173203,0.09803921568627451
896,66,0.5640041828155518,34,0.5123810172080994,0.5147058823529411
897,44,0.36777740716934204,17,0.3938358724117279,0.391304347826087
898,27,0.2868192195892334,6,0.2348272055387497,0.2413793103448276
899,110,0.39902639389038086,37,0.3459189832210541,0.3392857142857143
900,187,0.47240740060806274,96,0.5089372992515564,0.5132275132275133
901,156,0.41508686542510986,70,0.4481087625026703,0.44936708860759494
902,73,0.5184723734855652,43,0.5866076350212097,0.5866666666666667
903,232,0.45147621631622314,119,0.5101587772369385,0.5128205128205128
904,211,0.3425595760345459,77,0.37502703070640564,0.36619718309859156
905,156,0.873417317867279,140,0.886873722076416,0.8924050632911392
906,131,0.7493160963058472,103,0.7767193913459778,0.7819548872180451
907,185,0.9511447548866272,176,0.9433586001396179,0.946524064171123
908,176,0.48053717613220215,92,0.5181875228881836,0.5224719101123596
909,83,0.9629683494567871,82,0.9653050303459167,0.9764705882352941
910,246,0.7450529336929321,183,0.7391036748886108,0.7419354838709677
911,222,0.07811212539672852,15,0.07060457766056061,0.07142857142857142
912,191,0.4740554690361023,91,0.47359806299209595,0.47668393782383417
913,126,0.7939780354499817,101,0.7922161221504211,0.796875
914,39,0.22969192266464233,10,0.27175578474998474,0.2682926829268293
915,148,0.1459648609161377,22,0.15082919597625732,0.15333333333333332
916,85,0.22130811214447021,22,0.2742774486541748,0.26436781609195403
917,249,0.16500228643417358,41,0.16197015345096588,0.16733067729083664
918,238,0.5282239317893982,132,0.5505754947662354,0.5541666666666667
919,115,0.8822963833808899,104,0.8964182734489441,0.8974358974358975
920,125,0.8773659467697144,112,0.8852882385253906,0.889763779527559
921,97,0.9060147404670715,83,0.842309832572937,0.8484848484848485
922,61,0.3320019841194153,26,0.4288303852081299,0.42857142857142855
923,136,0.46212536096572876,68,0.49735793471336365,0.5
924,242,0.14089477062225342,43,0.1841425895690918,0.18032786885245902
925,236,0.15171432495117188,27,0.11347979307174683,0.11764705882352941
926,156,0.4403442144393921,70,0.4481087625026703,0.44936708860759494
927,109,0.2955867052078247,35,0.3312290608882904,0.32432432432432434
928,35,0.33606594800949097,12,0.3553656041622162,0.35135135135135137
929,78,0.9583572149276733,75,0.9516614079475403,0.95
930,169,0.035638511180877686,9,0.060212261974811554,0.05847953216374269
931,145,0.2584517002105713,33,0.2407623678445816,0.23129251700680273
932,185,0.8293057084083557,152,0.8090285062789917,0.8181818181818182
933,151,0.6021934151649475,84,0.5546267628669739,0.5555555555555556
934,179,0.9853011965751648,174,0.9586341977119446,0.9668508287292817
935,245,0.6678645610809326,165,0.6749293804168701,0.6720647773279352
936,41,0.288982093334198,9,0.23181074857711792,0.23255813953488372
937,164,0.46520471572875977,70,0.4293626546859741,0.42771084337349397
938,202,0.2080724835395813,38,0.19616560637950897,0.19117647058823528
939,104,0.5551051497459412,59,0.5661845207214355,0.5660377358490566
940,174,0.30908894538879395,55,0.3308078348636627,0.3181818181818182
941,132,0.19867950677871704,22,0.17143499851226807,0.17164179104477612
942,181,0.22327369451522827,44,0.25025349855422974,0.2459016393442623
943,40,0.29915720224380493,12,0.3155319392681122,0.30952380952380953
944,160,0.6314146518707275,87,0.5393969416618347,0.5432098765432098
945,126,0.00047272443771362305,0,0.03390202671289444,0.0078125
946,125,0.08033454418182373,8,0.06788290292024612,0.07086614173228346
947,189,0.9418688416481018,184,0.9594623446464539,0.9685863874345549
948,167,0.3617602586746216,67,0.4054291546344757,0.40236686390532544
949,83,0.9492260813713074,78,0.932485818862915,0.9294117647058824
950,173,0.12208229303359985,16,0.09189385175704956,0.09714285714285714
951,60,0.9084931015968323,53,0.8714230060577393,0.8709677419354839
952,145,0.458837628364563,71,0.48603925108909607,0.4897959183673469
953,193,0.018417954444885254,2,0.037567105144262314,0.015384615384615385
954,251,0.22671711444854736,57,0.23248662054538727,0.22924901185770752
955,221,0.5070387721061707,112,0.5025045275688171,0.5067264573991032
956,188,0.6580038666725159,120,0.6382056474685669,0.6368421052631579
957,183,0.1553305983543396,29,0.16201940178871155,0.16216216216216217
958,146,0.3418055772781372,62,0.42643338441848755,0.42567567567567566
959,136,0.38581138849258423,52,0.38846978545188904,0.38405797101449274
960,239,0.34382355213165283,76,0.33258405327796936,0.31950207468879666
961,185,0.961269736289978,179,0.9558770656585693,0.9625668449197861
962,234,0.2886695861816406,74,0.32647666335105896,0.3177966101694915
963,85,0.8496396541595459,77,0.8962234854698181,0.896551724137931
964,13,0.07198530435562134,2,0.15673545002937317,0.2
965,98,0.3560684323310852,41,0.42187780141830444,0.42
966,71,0.7688758373260498,56,0.7789314389228821,0.7808219178082192
967,78,0.6421512365341187,48,0.6143669486045837,0.6125
968,208,0.46158701181411743,83,0.404916375875473,0.4
969,189,0.5165997743606567,96,0.5051854848861694,0.5078534031413613
970,106,0.5279979705810547,62,0.5847200155258179,0.5833333333333334
971,215,0.7346574068069458,162,0.7476299405097961,0.7511520737327189
972,168,0.7747132182121277,127,0.7498155832290649,0.7529411764705882
973,134,0.2518928050994873,40,0.31409263610839844,0.3014705882352941
974,159,0.3297306299209595,55,0.3581128418445587,0.34782608695652173
975,108,0.5296746492385864,64,0.590354859828949,0.5909090909090909
976,20,0.3338809013366699,6,0.3155319392681122,0.3181818181818182
977,31,0.4468148946762085,16,0.5133616328239441,0.5151515151515151
978,198,0.6677719950675964,132,0.6668834090232849,0.665
979,61,0.7368466258049011,42,0.6881672739982605,0.6825396825396826
980,199,0.3999807834625244,81,0.4119172692298889,0.4079601990049751
981,98,0.33174455165863037,25,0.2703839838504791,0.26
982,137,0.5366886854171753,71,0.5137452483177185,0.5179856115107914
983,200,0.445289671421051,90,0.4492732286453247,0.4504950495049505
984,17,0.5528880953788757,14,0.8129636645317078,0.7894736842105263
985,125,0.8269839882850647,98,0.774701714515686,0.7795275590551181
986,67,0.9377084374427795,57,0.8373270034790039,0.8405797101449275
987,151,0.5269759297370911,80,0.5252599716186523,0.5294117647058824
988,53,0.4948800206184387,24,0.4518468677997589,0.45454545454545453
989,117,0.3436911106109619,36,0.3228878378868103,0.31092436974789917
990,169,0.8660897016525269,147,0.8569742441177368,0.8654970760233918
991,120,0.810600996017456,94,0.7741070985794067,0.7786885245901639
992,116,0.4668395519256592,54,0.4644380211830139,0.4661016949152542
993,194,0.25363487005233765,53,0.2890530824661255,0.2755102040816326
994,72,0.9224250316619873,70,0.9536989331245422,0.9594594594594594
995,187,0.3027644753456116,54,0.3046036958694458,0.291005291005291
996,135,0.9419917464256287,127,0.9334536194801331,0.9343065693430657
997,151,0.5027286410331726,83,0.545466959476471,0.5490196078431373
998,2,0.8127053380012512,1,0.49735790491104126,0.5
999,119,0.8798847198486328,105,0.8703610897064209,0.8760330578512396
1000,199,0.9815293550491333,194,0.9601730108261108,0.9701492537313433
1001,120,0.6998839974403381,81,0.6750860810279846,0.6721311475409836
1002,140,0.36989301443099976,50,0.3681367039680481,0.3591549295774648
1003,170,0.6131634712219238,99,0.5820305347442627,0.5813953488372093
1004,108,0.0714106559753418,7,0.06849703192710876,0.07272727272727272
1005,81,0.908053457736969,71,0.8667504787445068,0.8674698795180723
1006,245,0.7636054158210754,197,0.792795717716217,0.8016194331983806
1007,95,0.28948765993118286,30,0.326034814119339,0.31958762886597936
1008,121,0.2639209032058716,35,0.2993977963924408,0.2926829268292683
1009,125,0.366197407245636,56,0.447457492351532,0.44881889763779526
1010,18,0.44083940982818604,6,0.34673383831977844,0.35
1011,248,0.5864023566246033,149,0.5990225672721863,0.6
1012,96,0.3472236394882202,34,0.36265555024147034,0.35714285714285715
1013,4,0.7671866416931152,4,0.9666846394538879,0.8333333333333334
1014,76,0.24428504705429077,24,0.3305247128009796,0.32051282051282054
1015,226,0.8884305357933044,200,0.873184084892273,0.881578947368421
1016,199,0.6875802278518677,136,0.6832608580589294,0.681592039800995
1017,132,0.16510450839996338,31,0.24871815741062164,0.23880597014925373
1018,13,0.2802973985671997,4,0.3228878974914551,0.3333333333333333
1019,205,0.4513285756111145,99,0.47967860102653503,0.4830917874396135
1020,160,0.2883647084236145,37,0.24478794634342194,0.2345679012345679
1021,5,0.6736899614334106,5,0.9666846394538879,0.8571428571428571
1022,250,0.19776922464370728,46,0.19142365455627441,0.1865079365079365
1023,27,0.1370818018913269,4,0.15026256442070007,0.1724137931034483
1024,223,0.5501389503479004,120,0.5336581468582153,0.5377777777777778
1025,86,0.9521642327308655,81,0.9345480799674988,0.9318181818181818
1026,216,0.4167807102203369,97,0.44932621717453003,0.44954128440366975
1027,170,0.47893500328063965,87,0.5073636770248413,0.5116279069767442
1028,113,0.3967289328575134,47,0.4186180830001831,0.41739130434782606
1029,249,0.35097789764404297,76,0.32053589820861816,0.30677290836653387
1030,193,0.4331432580947876,89,0.4594416916370392,0.46153846153846156
1031,88,0.6906733512878418,66,0.7445321083068848,0.7444444444444445
1032,120,0.3001731038093567,39,0.33908843994140625,0.32786885245901637
1033,175,0.7232241034507751,119,0.6799557209014893,0.6779661016949152
1034,145,0.47505420446395874,68,0.46665191650390625,0.46938775510204084
1035,31,0.46780282258987427,16,0.5116528868675232,0.5151515151515151
1036,117,0.04774969816207886,8,0.070313960313797,0.07563025210084033
1037,127,0.7702488303184509,104,0.8064733147621155,0.813953488372093
1038,174,0.1357162594795227,23,0.13245688378810883,0.13636363636363635
1039,16,0.5398603677749634,13,0.8005242347717285,0.7777777777777778
1040,131,0.28152209520339966,44,0.34905046224594116,0.3383458646616541
1041,188,0.5412421822547913,110,0.5824585556983948,0.5842105263157895
1042,107,0.6477307081222534,73,0.6833339929580688,0.6788990825688074
1043,112,0.3014068603515625,34,0.3139147460460663,0.30701754385964913
1044,146,0.6106089949607849,84,0.5746424198150635,0.5743243243243243
1045,238,0.7283350229263306,166,0.6976855397224426,0.6958333333333333
1046,107,0.6145937442779541,62,0.5789598226547241,0.5779816513761468
1047,62,0.5518947243690491,34,0.546379566192627,0.546875
1048,150,0.47919559478759766,78,0.5172574520111084,0.5197368421052632
1049,187,0.20067846775054932,50,0.276539146900177,0.2698412698412698
1050,116,0.7986200451850891,92,0.7828541398048401,0.788135593220339
1051,142,0.9059765338897705,129,0.8990681767463684,0.9027777777777778
1052,2,0.22666609287261963,0,0.03390205278992653,0.25
1053,65,0.7795758247375488,49,0.7479472160339355,0.746268656716418
1054,212,0.6888995170593262,148,0.6972703337669373,0.6962616822429907
1055,156,0.6436081528663635,97,0.6210802793502808,0.620253164556962
1056,73,0.6751599907875061,50,0.6847200393676758,0.68
1057,61,0.5513725280761719,35,0.5705339908599854,0.5714285714285714
1058,52,0.41018158197402954,21,0.4091232419013977,0.4074074074074074
1059,59,0.17120331525802612,17,0.3039793372154236,0.29508196721311475
1060,176,0.2739729881286621,50,0.29998138546943665,0.28651685393258425
1061,188,0.6881445646286011,129,0.6859109997749329,0.6842105263157895
1062,43,0.25451087951660156,12,0.28885504603385925,0.28888888888888886
1063,138,0.25074148178100586,36,0.2695825695991516,0.2642857142857143
1064,160,0.45781224966049194,70,0.4388795495033264,0.4382716049382716
1065,35,0.6412897109985352,25,0.7123239636421204,0.7027027027027027
1066,161,0.9192129969596863,153,0.9424379467964172,0.9447852760736196
1067,6,0.5736854672431946,3,0.49593377113342285,0.5
1068,245,0.9286139011383057,227,0.918824315071106,0.9230769230769231
1069,181,0.22337549924850464,34,0.19585126638412476,0.1912568306010929
1070,230,0.5473282933235168,123,0.530280351638794,0.5344827586206896
1071,228,0.356026828289032,76,0.3430291414260864,0.3347826086956522
1072,206,0.900776207447052,194,0.9344386458396912,0.9375
1073,228,0.1310899257659912,37,0.16639076173305511,0.16521739130434782
1074,140,0.7671270370483398,93,0.6645205020904541,0.6619718309859155
1075,51,0.7483468055725098,34,0.6683382987976074,0.660377358490566
1076,197,0.8206315636634827,159,0.795559287071228,0.8040201005025126
1077,138,0.48898279666900635,65,0.4685501754283905,0.4714285714285714
1078,194,0.7875633239746094,155,0.7881478071212769,0.7959183673469388
1079,50,0.22317200899124146,10,0.20978257060050964,0.21153846153846154
1080,73,0.22962689399719238,20,0.28984007239341736,0.28
1081,23,0.4048423767089844,12,0.5190140008926392,0.52
1082,5,0.5820879340171814,3,0.5981717109680176,0.5714285714285714
1083,51,0.6953250765800476,40,0.7763458490371704,0.7735849056603774
1084,169,0.4892338514328003,89,0.5220780968666077,0.5263157894736842
1085,185,0.5156832337379456,91,0.4894576966762543,0.4919786096256685
1086,213,0.32644325494766235,72,0.35100215673446655,0.3395348837209302
1087,242,0.49535542726516724,129,0.5285385847091675,0.5327868852459017
1088,254,0.5505872368812561,136,0.53298020362854,0.53515625
1089,36,0.33474069833755493,6,0.1642080694437027,0.18421052631578946
1090,111,0.15283739566802979,20,0.18701961636543274,0.18584070796460178
1091,176,0.7317628264427185,128,0.724172055721283,0.7247191011235955
1092,113,0.29299867153167725,30,0.28117915987968445,0.26956521739130435
1093,256,0.36490994691848755,98,0.3888853192329407,0.38372093023255816
1094,195,0.04121154546737671,10,0.05889154225587845,0.05583756345177665
1095,137,0.01422208547592163,4,0.04596520587801933,0.03597122302158273
1096,153,0.5937238335609436,89,0.5813416838645935,0.5806451612903226
1097,175,0.1985701322555542,45,0.2725224196910858,0.2598870056497175
1098,5,0.2669034004211426,0,0.03390205278992653,0.14285714285714285
1099,26,0.11458230018615723,3,0.114493727684021,0.14285714285714285
1100,172,0.6126468181610107,104,0.6054637432098389,0.603448275862069
1101,172,0.9733217358589172,163,0.9400525689125061,0.9425287356321839
1102,224,0.8608461618423462,192,0.8438132405281067,0.8539823008849557
